ID,Name_lang
435,"10. Jubiläum von Hearthstone"
437,"WoW Remix: Mists of Pandaria"
438,"Der 20. Geburtstag von WoW"
439,"Der 21. Geburtstag von WoW"
440,"Palast der Nerub'ar"
441,"Bonusereignis: Dungeons von The War Within"
442,"Bonusereignis: Tiefen"
444,Plunderstorm
445,"Befreiung von Lorenhall"
446,"Verstörende Visionen erneut erlebt"
447,"WoW Remix: Legion"
448,"Manaschmiede Omega"
450,"Winde des mysteriösen Glücks"
451,"Durchtriebene Duos"
452,"Fülle des Sammlers"
453,"Überladene Tiefen"
454,Leerenspitze
455,"Marsch auf Quel'Danas"
457,Traumriss
458,Dunkelspeerrennen
459,"Midnight-Dungeon: Ereignis"
460,"Der 22. Geburtstag von WoW"
461,Sporenfall
463,"Der Giftige Abgrund"
464,"Die Gezeitengebundene Grotte"
19,Braufest
239,"Bonusereignis: Zeitwanderungsdungeons"
449,"WoW Remix: Mists of Pandaria"
