ID,Name_lang
422,"Um Emissário Ganancioso"
423,"Boas-vindas ao Santuário"
424,"Copa de Kalimdor"
425,"Segredos de Azeroth"
426,"19º Aniversário do WoW"
427,"Copa dos Reinos do Leste"
428,"Copa de Terralém"
429,"Contenda JxJ: Ataque Relâmpago"
430,"Percursos Temporais Turbulentos"
431,"Copa de Nortúndria"
432,"Copa de Pandária"
433,"Copa das Ilhas Partidas"
434,"Amirdrassil, a Esperança Onírica"
435,"10º Aniversário de Hearthstone"
437,"WoW Remix: Mists of Pandaria"
438,"20º Aniversário do WoW"
439,"21º Aniversário do WoW"
440,"Palácio Nerub-ar"
441,"Evento das Masmorras de The War Within"
442,"Evento Bônus de Imersões"
444,Plunderstorm
445,"Libertação da Inframina"
446,"Visões Horrendas Revividas"
447,"WoW Remix: Legion"
448,"Manaforja Ômega"
450,"Ventos da Fortuna Misteriosa"
451,"Duplas da Discórdia"
452,"Recompensa do Coletor"
453,"Imersões Sobrecarregadas"
454,"A Torre do Caos"
455,"Marcha em Quel'Danas"
457,"A Fenda Onírica"
458,"Arremetida Lançanegra"
459,"Evento das Masmorras de Midnight"
460,"22º Aniversário de WoW"
461,Esporasca
463,"Abismo Peçonhento"
464,"Gruta Marejante"
19,CervaFest
239,"Evento das Masmorras de Caminhada Temporal"
449,"WoW Remix: Mists of Pandaria"
