ID,Name_lang
275,"15° anniversario di WoW"
277,"Rissa PvP: Tutti Esauriti"
378,"Battaglia per Stromgarde"
379,"Guerra delle Spine"
380,"Battaglia per Lordaeron"
381,Uldir
382,"Evento bonus: spedizioni di Battle for Azeroth"
385,"8.1 - Maree di Vendetta: Campagna di Guerra Parte 1"
386,"8.1 - Maree di Vendetta: Campagna di Guerra Parte 2"
387,"8.1 - Maree di Vendetta: Campagna di Guerra Parte 3"
388,"8.1 - Maree di Vendetta: Campagna di Guerra Parte 4"
389,"8.1 - Maree di Vendetta: Campagna di Guerra Parte 5"
390,"Battaglia di Dazar'alor"
391,"Rissa PvP: Cucina Impossibile"
392,"Festa del Nomade"
393,"Giorno della Camicia Gratuita"
394,"Luminarie luminose"
395,"Rissa PvP: Picchiaduro"
396,"Crogiolo delle Tempeste"
397,"Palazzo Eterno"
398,"Rissa PvP: Ashran classica"
399,"Ny'alotha, la Città Risvegliata"
400,"Rissa PvP: Isole Infestate"
402,"16° anniversario di WoW"
404,"Castello di Nathria"
405,"Torgast: Bestie del Prodigum"
406,"Torgast: Oscurità Sfrenata"
407,"Torgast: Coro delle Anime dei Morti"
408,"Evento bonus: spedizioni di Shadowlands"
410,"17° anniversario di WoW"
411,"Sanctum del Dominio"
412,"18° anniversario di WoW"
413,"Rissa PvP: Mischia Solitaria"
414,"Sepolcro dei Primi"
415,"Incursioni Predestinate: Castello di Nathria"
416,"Incursioni Predestinate: Sepolcro dei Primi"
417,"Incursioni Predestinate: Sanctum del Dominio"
418,"Evento delle spedizioni di Dragonflight"
419,"Segrete delle Incarnazioni"
420,Dragonflight
421,"Aberrus, il Crogiolo d'Ombra"
422,"Un emissario avido"
423,"Benvenuti a Sanctuarium"
424,"Coppa Kalimdor"
425,"Segreti di Azeroth"
426,"19° Anniversario di WoW"
427,"Coppa Regni Orientali"
428,"Coppa Terre Esterne"
429,"Rissa PvP: Blitz nel Campo di Battaglia"
430,"Flussi Temporali Turbolenti"
431,"Coppa Nordania"
432,"Coppa Pandaria"
433,"Coppa Isole Disperse"
434,"Amirdrassil, Speranza del Sogno"
435,"10° anniversario di Hearthstone"
437,"WoW Remix: Mists of Pandaria"
438,"20° Anniversario di WoW"
439,"21° Anniversario di WoW"
440,"Palazzo dei Nerub'ar"
441,"Evento delle spedizioni di The War Within"
442,"Evento bonus delle Scorribande"
444,Plunderstorm
445,"Liberazione di Cavafonda"
446,"Visioni Orripilanti Rivisitate"
447,"WoW Remix: Legion"
448,"Manaforgia Omega"
450,"Venti della Fortuna Misteriosa"
451,"Compari Ignobili"
452,"Bottino del Collezionista"
453,"Scorribande Sovraccaricate"
454,"Pinnacolo del Vuoto"
455,"Marcia su Quel'Danas"
457,"Frattura del Sogno"
458,"Slancio dei Lanciascura"
459,"Evento delle Spedizioni di Midnight"
460,"22º Anniversario di WoW"
461,Sporandia
463,"Abissi Velenosi"
464,"Grotta Vincolata alla Marea"
19,"Festa della Birra"
239,"Evento bonus: Viaggi nel Tempo"
449,"WoW Remix: Mists of Pandaria"
