ID,Name_lang
526,Cure Toxins
527,Dispel Magic
528,Cure Disease
529,Lightning Bolt
530,Charm (Possess)
543,Fire Ward
546,Water Walking
547,Healing Wave
548,Lightning Bolt
550,Nullify Poison
552,Abolish Disease
553,Wavestorm 2
555,Feral Spirit
556,Astral Recall
563,Moonfire
568,Arcane Burst
578,Black Wolf
579,Red Wolf
580,Timber Wolf
581,Winter Wolf
585,Smite
586,Fade
587,Conjure Food
588,Inner Fire
589,Shadow Word: Pain
591,Smite
592,Power Word: Shield
594,Shadow Word: Pain
596,Prayer of Healing
597,Conjure Food
598,Smite
600,Power Word: Shield
601,Sword Mastery
602,Inner Fire
603,Curse of Doom
604,Dampen Magic
605,Mind Control
606,Mind Rot
611,Seal of Sacrifice
633,Lay on Hands
635,Holy Light
639,Holy Light
642,Divine Shield
643,Devotion Aura
647,Holy Light
668,Language Common
669,Language Orcish
670,Language Taurahe
671,Language Darnassian
672,Language Dwarven
673,Lesser Armor
674,Dual Wield
676,Disarm
686,Shadow Bolt
687,Demon Skin
688,Summon Imp
689,Drain Life
691,Summon Felhunter
692,Terror (TEST)
693,Create Soulstone
694,Mocking Blow
695,Shadow Bolt
696,Demon Skin
697,Summon Voidwalker
698,Ritual of Summoning
699,Drain Life
700,Sleep
701,Firebolt
702,Curse of Weakness
703,Garrote
705,Shadow Bolt
706,Demon Armor
707,Immolate
709,Drain Life
710,Banish
712,Summon Succubus
713,Summon Incubus
720,Entangle
724,Lightwell
731,Entangle
739,Debuff Fire Resist (TEST)
740,Tranquility
742,Pulverize
744,Poison
745,Web
746,First Aid
747,Summon Images
750,Plate Mail
755,Health Funnel
759,Conjure Mana Gem
768,Cat Form
769,Swipe (Bear)
770,Faerie Fire
772,Rend
774,Rejuvenation
779,Swipe (Bear)
780,Swipe (Bear)
781,Disengage
782,Thorns
783,Travel Form
785,True Fulfillment
799,Twin Teleport
800,Twin Teleport
802,Mutate Bug
804,Explode Bug
806,Fervor
812,Periodic Mana Burn
813,Language Thalassian
814,Language Draconic
815,Language Demon Tongue
816,Language Titan
817,Language Old Tongue (NYI)
818,Basic Campfire
822,Magic Resistance
823,Natural Resistance
824,Horse Riding
825,Wolf Riding
826,Ram Riding
827,Nightmare Riding
828,Tiger Riding
829,Thickskull
830,Fearless
831,Swimming (NYI)
833,Green Tea
834,Lesser Armor
835,Tidal Charm
836,LOGINEFFECT
837,Frostbolt
845,Cleave
851,Polymorph: Sheep
853,Hammer of Justice
857,Khadgar's Unlocking
865,Frost Nova
871,Shield Wall
879,Exorcism
883,Call Pet
886,Invisibility
897,Summon Angry Programmer
898,Create Fervor Potion
905,Lightning Shield
913,Healing Wave
915,Lightning Bolt
921,Pick Pocket
930,Chain Lightning
932,Replenish Spirit II
939,Healing Wave
943,Lightning Bolt
945,Lightning Shield
952,Glacier
959,Healing Wave
970,Shadow Word: Pain
974,Earth Shield
976,Shadow Protection
980,Curse of Agony
982,Revive Pet
984,Smite
988,Dispel Magic
990,Conjure Food
992,Shadow Word: Pain
996,Prayer of Healing
1002,Eyes of the Beast
1004,Smite
1006,Inner Fire
1008,Amplify Magic
1010,Curse of Idiocy
1014,Curse of Agony
1022,Hand of Protection
1026,Holy Light
1032,Devotion Aura
1035,Fire Ward
1038,Hand of Salvation
1042,Holy Light
1044,Hand of Freedom
1050,Sacrifice
1058,Rejuvenation
1062,Entangling Roots
1064,Chain Heal
1066,Aquatic Form
1075,Thorns
1079,Rip
1082,Claw
1086,Demon Armor
1088,Shadow Bolt
1090,Sleep
1094,Immolate
1098,Subjugate Demon
1106,Shadow Bolt
1108,Curse of Weakness
1120,Drain Soul
1121,Entangle
1122,Inferno
1126,Mark of the Wild
1127,Food
1129,Food
1130,Hunter's Mark
1131,Food
1132,Critical Strike
1133,Drink
1135,Drink
1137,Drink
1138,Crystal Protection
1139,Cold Eye
1152,Purify
1159,First Aid
1160,Demoralizing Shout
1161,Challenging Shout
1178,Bear Form (Passive)
1180,Daggers
1194,Frost Nova
1196,Blizzard
1210,Conjure Mana Gem
1214,Ice Armor
1225,Frost Nova
1228,Ice Armor
1234,Tony's God Mode
1241,Cone of Cold
1243,Power Word: Fortitude
1244,Power Word: Fortitude
1245,Power Word: Fortitude
1249,Conjure Food
1250,Conjure Food
1251,Conjure Food
1266,Dampen Magic
1267,Amplify Magic
1302,Damage Immunity Test
1329,Mutilate
1330,Garrote - Silence
1350,Feral Spirit
1364,Unyielding Will
1373,Teach Summon Felhunter
1386,Echoes of Lordaeron
1413,Inferno
1430,Rejuvenation
1446,Aquatic Form
1449,Arcane Explosion
1454,Life Tap
1455,Life Tap
1456,Life Tap
1459,Arcane Intellect
1460,Arcane Intellect
1461,Arcane Intellect
1462,Beast Lore
1463,Mana Shield
1464,Slam
1467,Arcane Explosion
1472,Arcane Intellect
1473,Arcane Intellect
1474,Arcane Intellect
1475,Arcane Intellect
1481,Mana Shield
1485,Metawheel Boulder
1490,Curse of the Elements
1494,Track Beasts
1495,Mongoose Bite
1499,Freezing Trap
1509,GM Only OFF
1510,Volley
1513,Scare Beast
1515,Tame Beast
1516,Quick Shot
1522,Pet Upgrade (NYI)
1528,Free Master
1535,Fire Nova
1536,Longshot II
1538,Charging
1539,Feed Pet
1543,Flare
1557,Full Speed
1579,Tame Beast
1588,Pet Upgrade
1604,Dazed
1608,Heroic Strike
1609,Ashbringer Buzzsaw
1650,Slowing Strike III
1664,Savage Assault IV
1665,Savage Assault V
1666,Savage Assault
1669,Savage Assault IV
1671,Shield Bash
1672,Shield Bash
1680,Whirlwind
1706,Levitate
1710,Summon Felsteed
1714,Curse of Tongues
1715,Hamstring
1719,Recklessness
1725,Distract
1735,Demoralizing Roar
1742,Cower
1747,Cower
1748,Cower
1749,Cower
1750,Cower
1751,Cower
1752,Sinister Strike
1753,Cower
1754,Cower
1755,Cower
1756,Cower
1757,Sinister Strike
1758,Sinister Strike
1759,Sinister Strike
1760,Sinister Strike
1766,Kick
1767,Kick
1768,Kick
1769,Kick
1770,Kick
1776,Gouge
1777,Gouge
1784,Stealth
1785,Stealth
1786,Stealth
1787,Stealth
1791,Stealth
1795,Disheartening Blow II
1796,Disheartening Blow III
1797,Disheartening Blow IV
1798,Disheartening Blow V
1800,Disheartening Blow II
1804,Pick Lock
1809,Lockpicking
1810,Lockpicking
1811,Scorch
1822,Rake
1823,Rake
1824,Rake
1825,Lend Pet (NYI)
1831,Blast Wave
1833,Cheap Shot
1834,Gathering Speed
1842,Disarm Trap
1843,Disarm
1844,Disarming Fury Effect
1848,Divining Chant
1850,Dash
1852,Silenced
1853,Growl
1856,Vanish
1857,Vanish
1860,Safe Fall
1881,Summon Hive'Zara Hatchling
1906,Debilitating Charge
1908,Uber Heal Over Time
1936,Teleport Anvilmar
1940,Rocket Blast
1943,Rupture
1949,Hellfire
1950,Greater Shadow Imp
1953,Blink
1966,Feint
1978,Serpent Sting
1991,Scatter Shot IV
2000,Head Shot
2006,Resurrection
2008,Ancestral Spirit
2010,Resurrection
2018,Blacksmithing
2020,Apprentice Blacksmith
2021,Journeyman Blacksmith
2023,Restore Mana
2024,Healing Potion
2048,Battle Shout
2050,Lesser Heal
2052,Lesser Heal
2053,Lesser Heal
2054,Heal
2055,Heal
2060,Greater Heal
2061,Flash Heal
2062,Earth Elemental Totem
2070,Sap
2075,Searing Totem
2090,Rejuvenation
2091,Rejuvenation
2094,Blind
2096,Mind Vision
2098,Eviscerate
2108,Leatherworking
2110,FIRESTAFF (DND)
2118,Dodge Mastery
2119,Nature Resist
2120,Flamestrike
2121,Flamestrike
2123,Holy Affinity
2124,Flamestrike
2125,Flamestrike
2136,Fire Blast
2137,Fire Blast
2138,Fire Blast
2139,Counterspell
2140,Stasis Effect
2141,Fire Blast
2142,Fire Blast
2143,Fire Blast
2147,Mending
2148,Periodic Shadow Storm
2149,Handstitched Leather Boots
2152,Light Armor Kit
2153,Handstitched Leather Pants
2154,Journeyman Leatherworker
2155,Apprentice Leatherworker
2156,Light Winter Cloak
2157,Light Winter Boots
2158,Fine Leather Boots
2159,Fine Leather Cloak
2160,Embossed Leather Vest
2161,Embossed Leather Boots
2162,Embossed Leather Cloak
2163,White Leather Jerkin
2164,Fine Leather Gloves
2165,Medium Armor Kit
2166,Toughened Leather Armor
2167,Dark Leather Boots
2168,Dark Leather Cloak
2169,Dark Leather Tunic
2222,Portal Storm
2259,Alchemy
2275,Apprentice Alchemist
2280,Journeyman Alchemist
2313,True Fulfillment
2329,Elixir of Lion's Strength
2330,Minor Healing Potion
2331,Minor Mana Potion
2332,Minor Rejuvenation Potion
2333,Elixir of Lesser Agility
2334,Elixir of Minor Fortitude
2335,Swiftness Potion
2336,Elixir of Tongues
2337,Lesser Healing Potion
2362,Create Spellstone
2366,Herb Gathering
2367,Lesser Strength
2368,Herb Gathering
2369,Herb Gathering
2370,Rejuvenation Potion
2371,Herb Gathering
2372,Apprentice Herbalist
2373,Journeyman Herbalist
2374,Lesser Agility
2376,Lesser Intellect
2378,Health
2379,Speed
2380,Resistance
2381,Resistance (OLD)
2382,Generic
2383,Find Herbs
2385,Brown Linen Vest
2386,Linen Boots
2387,Linen Cloak
2389,Red Linen Robe
2392,Red Linen Shirt
2393,White Linen Shirt
2394,Blue Linen Shirt
2395,Barbaric Linen Vest
2396,Green Linen Shirt
2397,Reinforced Linen Cape
2399,Green Woolen Vest
2400,Transfer Power
2401,Woolen Boots
2402,Woolen Cape
2403,Gray Woolen Robe
2406,Gray Woolen Shirt
2425,Spotted
2426,Base Stealth
2442,Smashing Blow
2443,Smashing Blow II
2444,Smashing Blow III
2446,Smashing Blow V
2457,Battle Stance
2458,Berserker Stance
2479,Honorless Target
2481,Find Treasure
2484,Earthbind Totem
2538,Charred Wolf Meat
2539,Spiced Wolf Meat
2540,Roasted Boar Meat
2541,Coyote Steak
2542,Goretusk Liver Pie
2543,Westfall Stew
2544,Crab Cake
2545,Cooked Crab Claw
2546,Dry Pork Ribs
2547,Redridge Goulash
2548,Succulent Pork Ribs
2549,Seasoned Wolf Kabob
2550,Cooking
2551,Apprentice Cook
2552,QA Expert Cook
2565,Shield Block
2567,Thrown
2575,Mining
2576,Mining
2580,Find Minerals
2581,Apprentice Miner
2582,Journeyman Miner
2583,Debug Spell Reflection
2584,Waiting to Resurrect
2585,Eye of Kilrogg Passive (DND)
2589,Backstab
2590,Backstab
2591,Backstab
2596,Touch of the Black Claw
2597,Rejuvenation Potion
2598,Rejuvenation (OLD)
2599,Rejuvenation Potion
2600,Rejuvenation Potion
2601,Fire Shield III
2602,Fire Shield IV
2605,Sharpen Blade
2606,Shock
2607,Shock
2608,Shock
2609,Shock
2610,Shock
2626,Lightning Bolt Proc V
2629,Dagger Strike III (Disabled)
2630,Dagger Strike IV (Disabled)
2633,Dagger Strike III
2634,Dagger Strike IV
2636,Dagger Strike V
2637,Hibernate
2639,Food
2641,Dismiss Pet
2643,Multi-Shot
2645,Ghost Wolf
2647,Freeze III PROC
2649,Growl
2650,Tame Pet (TEST)
2653,Damage 100 (TEST)
2654,Summon Tamed (TEST)
2656,Smelting
2657,Smelt Copper
2658,Smelt Silver
2659,Smelt Bronze
2660,Rough Sharpening Stone
2661,Copper Chain Belt
2662,Copper Chain Pants
2663,Copper Bracers
2664,Runed Copper Bracers
2665,Coarse Sharpening Stone
2666,Runed Copper Belt
2667,Runed Copper Breastplate
2668,Rough Bronze Leggings
2670,Rough Bronze Cuirass
2671,Rough Bronze Bracers
2672,Patterned Bronze Bracers
2673,Silvered Bronze Breastplate
2674,Heavy Sharpening Stone
2675,Shining Silver Breastplate
2676,Pulverize
2687,Bloodrage
2691,Mana Burn
2737,Copper Mace
2738,Copper Axe
2739,Copper Shortsword
2740,Bronze Mace
2741,Bronze Axe
2742,Bronze Shortsword
2763,INVIS Only ON
2764,Throw
2765,SHOWLABEL Only ON
2766,KJORDAN (TEST)
2767,Shadow Word: Pain
2782,Remove Curse
2791,Power Word: Fortitude
2795,Beer Basted Boar Ribs
2800,Lay on Hands
2812,Holy Wrath
2816,Bark of Doom
2817,Teach Bark of Doom
2818,Deadly Poison
2819,Deadly Poison II
2823,Deadly Poison
2824,Deadly Poison II
2825,Bloodlust
2828,Sharpen Blade
2829,Sharpen Blade II
2830,Sharpen Blade III
2831,Armor +8
2832,Armor +16
2833,Armor +24
2834,Periodic Thunderclap
2836,Detect Traps
2842,Poisons
2850,Parry!
2855,Detect Magic
2860,Chain Lightning
2871,Nullify Disease
2880,Stun
2881,Light Leather
2882,Bear Form (PT) (NYI)
2893,Abolish Poison
2894,Fire Elemental Totem
2895,Wrath of Air Totem
2908,Soothe Animal
2912,Starfire
2941,Immolate
2944,Devouring Plague
2947,Fire Shield
2948,Scorch
2949,Fire Shield
2950,Anti-Holy
2963,Bolt of Linen Cloth
2964,Bolt of Woolen Cloth
2969,Aura Leech (PT)
2972,Detect Invisibility
2973,Raptor Strike
2974,Wing Clip
2975,Claw
2976,Claw
2977,Claw
2980,Claw
2981,Claw
2982,Claw
2983,Sprint
2995,Poisons
3007,Longshot III
3009,Claw
3010,Claw
3011,Fire Shot
3017,Immune Effect (TEST)
3018,Shoot
3019,Frenzy
3023,Debuff Nature (TEST)
3025,Cat Form (Passive)
3026,Use Soulstone
3029,Claw
3034,Viper Sting
3043,Scorpid Sting
3044,Arcane Shot
3045,Rapid Fire
3050,Detect
3052,Fire Shield Effect
3053,Fire Shield Effect II
3054,Fire Shield Effect III
3055,Fire Shield Effect IV
3100,Blacksmithing
3101,Alchemy
3102,Cooking
3104,Leatherworking
3105,Curse of Stalvan
3106,Aura of Rot
3107,Summon Eliza's Guard
3108,Touch of Death
3109,Presence of Death
3110,Firebolt
3111,Mend Pet
3112,Enhance Blunt Weapon
3113,Enhance Blunt Weapon II
3114,Enhance Blunt Weapon III
3115,Rough Weightstone
3116,Coarse Weightstone
3117,Heavy Weightstone
3120,Sol L
3121,Kev
3124,Parry
3127,Parry
3129,Frost Breath
3130,Ice Claw
3131,Frost Breath
3132,Chilling Breath
3136,Frenzied Command
3137,Abolish Poison Effect
3140,Fireball
3143,Glacial Roar
3145,Icy Grasp
3146,Daunting Growl
3147,Rend Flesh
3148,Head Crack
3149,Furious Howl
3150,Rabies
3151,Crazed Hunger
3157,Lesser Agility
3158,Lesser Agility
3159,Agility
3160,Agility
3161,Lesser Strength
3162,Lesser Strength
3163,Strength
3164,Strength
3165,Lesser Intellect
3166,Lesser Intellect
3167,Intellect
3168,Intellect
3169,Invulnerability
3170,Weak Troll's Blood Elixir
3171,Elixir of Wisdom
3172,Minor Magic Resistance Potion
3173,Lesser Mana Potion
3174,Potion of Curing
3175,Limited Invulnerability Potion
3176,Strong Troll's Blood Elixir
3177,Elixir of Defense
3188,Elixir of Ogre's Strength
3204,Sapper Explode
3205,Sol M
3206,Sol H
3207,Sol U
3219,Weak Troll's Blood Elixir
3220,Armor
3221,Regeneration
3222,Strong Troll's Blood Elixir
3223,Major Troll's Blood Elixir
3229,Quick Bloodlust
3230,Elixir of Minor Agility
3231,QAEnchant Cloak +3 Agility
3232,Gouge Stun Test
3233,Evil Eye
3234,Disease Touch
3235,Rancid Blood
3237,Curse of Thule
3238,Nimble Reflexes
3240,Bloody Explosion
3242,Ravage
3243,Life Harvest
3245,Chicken
3246,Chicken Other
3247,Agonizing Pain
3248,Improved Blocking
3252,Shred
3256,Plague Cloud
3258,Savage Rage
3260,Violet Shield Effect
3261,Ignite
3263,Touch of Ravenclaw
3264,Blood Howl
3267,First Aid
3268,First Aid
3269,Blessing of Thule
3271,Fatigued
3273,First Aid
3274,First Aid
3275,Linen Bandage
3276,Heavy Linen Bandage
3277,Wool Bandage
3278,Heavy Wool Bandage
3279,Apprentice First Aid
3280,Journeyman First Aid
3284,Violent Shield
3286,Bind
3287,Ghoul Form
3288,Moss Hide
3292,Heavy Copper Broadsword
3293,Copper Battle Axe
3294,Thick War Axe
3295,Deadly Bronze Poniard
3296,Heavy Bronze Mace
3297,Mighty Iron Hammer
3304,Smelt Tin
3307,Smelt Iron
3308,Smelt Gold
3319,Copper Chain Boots
3320,Rough Grinding Stone
3321,Copper Chain Vest
3322,Rancid Blood
3323,Runed Copper Gauntlets
3324,Runed Copper Pants
3325,Gemmed Copper Gauntlets
3326,Coarse Grinding Stone
3328,Rough Bronze Shoulders
3329,Creature - Frog Form
3330,Silvered Bronze Shoulders
3331,Silvered Bronze Boots
3332,Slow Poison
3333,Silvered Bronze Gauntlets
3334,Green Iron Boots
3335,Dark Sludge
3336,Green Iron Gauntlets
3337,Heavy Grinding Stone
3338,Rancid Ooze
3339,Rancid Ooze Effect
3355,Freezing Trap Effect
3356,Flame Lash
3358,Leech Poison
3359,Drink Potion
3360,Curse of the Eye
3361,Dummy NPC Summon
3362,Dire Wolf (TEST)
3363,Nether Drake
3365,Opening
3366,Opening
3368,Drink Minor Potion
3369,Potion Strength II
3370,Crocolisk Steak
3371,Blood Sausage
3372,Murloc Fin Soup
3373,Crocolisk Gumbo
3376,Curiously Tasty Omelet
3377,Gooey Spider Cake
3385,Boar Charge
3387,Rage of Thule
3388,Deadly Leech Poison
3389,Ward of the Eye
3390,Helcular's Spawn
3391,Thrash
3393,Consume Flesh
3394,Consume Flesh
3396,Corrosive Poison
3397,Big Bear Steak
3398,Hot Lion Chops
3399,Tasty Lion Steak
3400,Soothing Turtle Bisque
3405,Soul Rend
3407,Rune of Opening
3408,Crippling Poison
3409,Crippling Poison
3411,Intervene
3412,Journeyman Cook
3413,Cooking
3416,Fiend Fury
3417,Thrash
3418,Improved Blocking
3419,Improved Blocking
3424,Tainted Howl
3427,Infected Wound
3428,Summon Flesh Eating Worms
3429,Plague Mind
3436,Wandering Plague
3439,Wandering Plague
3440,MACESTAFFSPECIAL (DND)
3442,Enslave
3443,Enchanted Quickness
3446,Ravage
3447,Healing Potion
3448,Lesser Invisibility Potion
3449,Shadow Oil
3450,Elixir of Fortitude
3451,Major Troll's Blood Elixir
3452,Mana Potion
3453,Elixir of Detect Lesser Invisibility
3454,Frost Oil
3464,Alchemy
3465,Expert Alchemist
3466,Kick
3472,Holy Light
3477,Spirit Steal
3485,Wail of Nightlash
3488,Felstrom Resurrection
3490,Frenzied Rage
3491,Big Bronze Knife
3492,Hardened Iron Shortsword
3493,Jade Serpentblade
3494,Solid Iron Maul
3495,Golden Iron Destroyer
3496,Moonsteel Broadsword
3497,Frost Tiger Blade
3498,Massive Iron Axe
3499,Summon Sloth
3500,Shadow Crescent Axe
3501,Green Iron Bracers
3502,Green Iron Helm
3503,Golden Scale Coif
3504,Green Iron Shoulders
3505,Golden Scale Shoulders
3506,Green Iron Leggings
3507,Golden Scale Leggings
3508,Green Iron Hauberk
3509,Sloth Passive
3510,Sloth Effect
3511,Golden Scale Cuirass
3512,Sludge Passive
3513,Polished Steel Boots
3514,Sludge
3515,Golden Scale Boots
3527,Summon Sludge
3537,Minions of Malathrom
3538,Blacksmithing
3539,Expert Blacksmith
3542,Naraxis Web
3547,Enraging Memories
3551,Skull Crack
3552,Conjure Mana Gem
3553,Conjure Mana Gem
3561,Teleport: Stormwind
3562,Teleport: Ironforge
3563,Teleport: Undercity
3564,Mining
3565,Teleport: Darnassus
3566,Teleport: Thunder Bluff
3567,Teleport: Orgrimmar
3568,Expert Miner
3569,Smelt Steel
3570,Herb Gathering
3571,Expert Herbalist
3574,Skin of Rock
3578,Teleport: Dalaran
3582,Torch Burst
3583,Deadly Poison
3584,Volatile Infection
3585,Volatile Infection
3586,Volatile Infection
3587,Volatile Infection
3589,Deafening Screech
3591,Blessing of the Holy Spring
3592,Cure Ailments
3593,Elixir of Fortitude
3594,Shadow Oil
3595,Frost Oil
3599,Searing Totem
3600,Earthbind
3602,Torch Burst
3603,Distracting Pain
3604,Tendon Rip
3605,Summon Remote-Controlled Golem
3606,Attack
3607,Yenniku's Release
3609,Paralyzing Poison
3611,Minion of Morganth
3612,Bloodscalp Pet
3615,Summon Dalaran Serpent
3616,Poison Proc
3618,Self Stun
3621,Skullsplitter Pet
3627,Rejuvenation
3631,Battle Fury
3635,Crystal Gaze
3636,Crystalline Slumber
3637,Improved Blocking III
3639,Improved Blocking
3644,Speak with Heads
3648,Phase Out
3650,Sling Mud
3651,Shield of Reflection
3652,Summon Spirit of Old
3653,Spirit of Old
3655,Summon Shield Guard
3657,Summon Spell Guard
3658,Summon Theurgist
3659,Mage Sight
3660,Create Soul Gem
3661,Mend Pet
3662,Mend Pet
3666,Claw
3667,Claw
3670,Unlock Maury's Foot
3671,Cracking Stone
3672,Crumbling Stone
3673,Reduced to Rubble
3674,Black Arrow
3678,Focusing
3680,Lesser Invisibility
3698,Health Funnel
3699,Health Funnel
3700,Health Funnel
3714,Path of Frost
3715,Dark Ritual II
3716,Torment
3718,Syndicate Bomb
3719,Debuff Holy Resist (TEST)
3720,Throw Syndicate Bomb
3721,Teleport Altar of the Tides
3722,Summon Syndicate Spectre
3730,Initialize Image
3738,Wrath of Air Totem
3742,Static Electricity
3747,Power Word: Shield
3753,Handstitched Leather Belt
3755,Linen Bag
3756,Embossed Leather Gloves
3757,Woolen Bag
3758,Green Woolen Bag
3759,Embossed Leather Pants
3760,Hillman's Cloak
3761,Fine Leather Tunic
3762,Hillman's Leather Vest
3763,Fine Leather Belt
3764,Hillman's Leather Gloves
3765,Dark Leather Gloves
3766,Dark Leather Belt
3767,Hillman's Belt
3768,Hillman's Shoulders
3769,Dark Leather Shoulders
3770,Toughened Leather Gloves
3771,Barbaric Gloves
3772,Green Leather Armor
3773,Guardian Armor
3774,Green Leather Belt
3775,Guardian Belt
3776,Green Leather Bracers
3777,Guardian Leather Bracers
3778,Gem-studded Leather Belt
3779,Barbaric Belt
3780,Heavy Armor Kit
3811,Leatherworking
3812,Expert Leatherworker
3813,Small Silk Pack
3815,Poison Cloud
3816,Cured Light Hide
3817,Cured Medium Hide
3818,Cured Heavy Hide
3822,Proximity Bomb Explode
3823,Throw Proximity Bomb
3825,Ward of Laze Passive
3826,Ward of Laze effect
3827,Ward of Laze
3839,Bolt of Silk Cloth
3840,Heavy Linen Gloves
3841,Green Linen Bracers
3842,Handstitched Linen Britches
3843,Heavy Woolen Gloves
3844,Heavy Woolen Cloak
3845,Soft-soled Linen Boots
3847,Red Woolen Boots
3848,Double-stitched Woolen Shoulders
3849,Reinforced Woolen Shoulders
3850,Heavy Woolen Pants
3851,Phoenix Pants
3852,Gloves of Meditation
3854,Azure Silk Gloves
3855,Spidersilk Boots
3856,Spider Silk Slippers
3857,Enchanter's Cowl
3858,Shadow Hood
3859,Azure Silk Vest
3860,Boots of the Enchanter
3861,Long Silken Cloak
3862,Icy Cloak
3863,Spider Belt
3864,Star Belt
3865,Bolt of Mageweave
3866,Stylish Red Shirt
3868,Phoenix Gloves
3869,Bright Yellow Shirt
3870,Dark Silk Shirt
3871,Formal White Shirt
3872,Rich Purple Silk Shirt
3873,Black Swashbuckler's Shirt
3908,Tailoring
3909,Tailoring
3910,Tailoring
3911,Apprentice Tailor
3912,Journeyman Tailor
3913,Expert Tailor
3914,Brown Linen Pants
3915,Brown Linen Shirt
3918,Rough Blasting Powder
3919,Rough Dynamite
3920,Crafted Light Shot
3921,The Bone Witch's Amulet
3922,Handful of Copper Bolts
3923,Rough Copper Bomb
3924,Copper Tube
3925,Rough Boomstick
3926,Copper Modulator
3928,Mechanical Squirrel Box
3929,Coarse Blasting Powder
3930,Crafted Heavy Shot
3931,Coarse Dynamite
3932,Target Dummy
3933,Small Seaforium Charge
3934,Flying Tiger Goggles
3936,Deadly Blunderbuss
3937,Large Copper Bomb
3938,Bronze Tube
3939,Lovingly Crafted Boomstick
3940,Shadow Goggles
3941,Small Bronze Bomb
3942,Whirring Bronze Gizmo
3944,Flame Deflector
3945,Heavy Blasting Powder
3946,Heavy Dynamite
3947,Crafted Solid Shot
3949,Silver-plated Shotgun
3950,Big Bronze Bomb
3952,Minor Recombobulator
3953,Bronze Framework
3954,Moonsight Rifle
3955,Explosive Sheep
3956,Green Tinted Goggles
3957,Ice Deflector
3958,Iron Strut
3959,Discombobulator Ray
3960,Portable Bronze Mortar
3961,Gyrochronatom
3962,Iron Grenade
3963,Compact Harvest Reaper Kit
3965,Advanced Target Dummy
3966,Craftsman's Monocle
3967,Big Iron Bomb
3968,Goblin Land Mine
3969,Mechanical Dragonling
3971,Gnomish Cloaking Device
3972,Large Seaforium Charge
3973,Silver Contact
3974,Crude Scope
3975,Standard Scope
3976,Accurate Scope
3977,Crude Scope
3978,Standard Scope
3979,Accurate Scope
4011,Minor Recombobulator
4020,Safirdrang's Chill
4036,Engineering
4037,Engineering
4038,Engineering
4039,Apprentice Engineer
4040,Journeyman Engineer
